reference,projection,downsample_frac,n_features,kappa,uns_rate,Method
muraro,segerstolpe,50%,ALL,0.848218955936068,27.2521502942508,scmap-cell
muraro,segerstolpe,50%,ALL,0.86862876774991,28.1122679945677,scmap-cell
muraro,segerstolpe,50%,ALL,0.884609484405123,44.545043005885,scmap-cell
muraro,segerstolpe,50%,ALL,0.743272515653458,49.8415572657311,scmap-cell
muraro,segerstolpe,50%,ALL,0.891362480567841,30.2399275690358,scmap-cell
muraro,segerstolpe,50%,ALL,0.920081377234094,32.050701674966,scmap-cell
muraro,segerstolpe,50%,ALL,0.871437842128669,38.6600271616116,scmap-cell
muraro,segerstolpe,50%,ALL,0.897614366006021,33.4087822544138,scmap-cell
muraro,segerstolpe,50%,ALL,0.894871836006558,31.9601629696695,scmap-cell
muraro,segerstolpe,50%,ALL,0.88518992505826,27.3426889995473,scmap-cell
muraro,segerstolpe,50%,ALL,0.844471543184301,41.7383431416931,scmap-cell
muraro,segerstolpe,50%,ALL,0.882884854482251,33.1371661385242,scmap-cell
muraro,segerstolpe,50%,ALL,0.837214520320874,35.6269805341784,scmap-cell
muraro,segerstolpe,50%,ALL,0.856340194476602,45.9936622906292,scmap-cell
muraro,segerstolpe,50%,ALL,0.838561154729139,27.9764599366229,scmap-cell
muraro,segerstolpe,50%,ALL,0.912227324690928,32.5486645540969,scmap-cell
muraro,segerstolpe,50%,ALL,0.8504558081207,31.6432775011317,scmap-cell
muraro,segerstolpe,50%,ALL,0.845879875856223,31.9601629696695,scmap-cell
muraro,segerstolpe,50%,ALL,0.875531385239937,34.0878225441376,scmap-cell
muraro,segerstolpe,50%,ALL,0.853168108932964,46.3558171118153,scmap-cell
muraro,segerstolpe,50%,ALL,0.856649298577844,31.507469443187,scmap-cell
muraro,segerstolpe,50%,ALL,0.867888657101086,32.5033952014486,scmap-cell
muraro,segerstolpe,50%,ALL,0.873934920270219,30.9642372114079,scmap-cell
muraro,segerstolpe,50%,ALL,0.829719770144119,28.4744228157537,scmap-cell
muraro,segerstolpe,50%,ALL,0.902758018762507,28.0217292892712,scmap-cell
muraro,segerstolpe,50%,ALL,0.892418637824241,31.9601629696695,scmap-cell
muraro,segerstolpe,50%,ALL,0.837137464689889,27.1616115889543,scmap-cell
muraro,segerstolpe,50%,ALL,0.804673702059303,45.8578542326845,scmap-cell
muraro,segerstolpe,50%,ALL,0.827286134457302,38.4789497510186,scmap-cell
muraro,segerstolpe,50%,ALL,0.881288070714205,30.3304662743323,scmap-cell
muraro,segerstolpe,50%,ALL,0.870156131304403,33.0466274332277,scmap-cell
muraro,segerstolpe,50%,ALL,0.85088014230753,45.0430058850158,scmap-cell
muraro,segerstolpe,50%,ALL,0.882998320320431,37.6188320507017,scmap-cell
muraro,segerstolpe,50%,ALL,0.872556631811833,37.5735626980534,scmap-cell
muraro,segerstolpe,50%,ALL,0.851324154124326,29.8325033952014,scmap-cell
muraro,segerstolpe,50%,ALL,0.890520681139688,32.1865097329108,scmap-cell
muraro,segerstolpe,50%,ALL,0.890548637033784,28.7913082842915,scmap-cell
muraro,segerstolpe,50%,ALL,0.820766690628089,33.3182435491172,scmap-cell
muraro,segerstolpe,50%,ALL,0.874235203920566,57.4468085106383,scmap-cell
muraro,segerstolpe,50%,ALL,0.878648815286003,28.2480760525124,scmap-cell
muraro,segerstolpe,50%,ALL,0.894429477634422,34.676324128565,scmap-cell
muraro,segerstolpe,50%,ALL,0.888279768153788,29.5156179266637,scmap-cell
muraro,segerstolpe,50%,ALL,0.88403506436609,33.4087822544138,scmap-cell
muraro,segerstolpe,50%,ALL,0.907560448074378,32.3675871435038,scmap-cell
muraro,segerstolpe,50%,ALL,0.841279311250139,42.59846084201,scmap-cell
muraro,segerstolpe,50%,ALL,0.877566103894876,33.8614757808963,scmap-cell
muraro,segerstolpe,50%,ALL,0.813473862437376,50.0679040289724,scmap-cell
muraro,segerstolpe,50%,ALL,0.880866191063752,32.9108193752829,scmap-cell
muraro,segerstolpe,50%,ALL,0.844986061484401,27.9311905839746,scmap-cell
muraro,segerstolpe,50%,ALL,0.871065742225936,29.0176550475328,scmap-cell
muraro,segerstolpe,50%,ALL,0.875143475794382,32.5033952014486,scmap-cell
muraro,segerstolpe,50%,ALL,0.90621197706449,35.2648257129923,scmap-cell
muraro,segerstolpe,50%,ALL,0.902883147334942,29.1081937528293,scmap-cell
muraro,segerstolpe,50%,ALL,0.866932605798014,34.0878225441376,scmap-cell
muraro,segerstolpe,50%,ALL,0.905180503257426,35.4459031235853,scmap-cell
muraro,segerstolpe,50%,ALL,0.910706413645565,34.7215934812132,scmap-cell
muraro,segerstolpe,50%,ALL,0.878885364872023,45.6315074694432,scmap-cell
muraro,segerstolpe,50%,ALL,0.913181142072411,39.972838388411,scmap-cell
muraro,segerstolpe,50%,ALL,0.871681193996001,36.5776369397918,scmap-cell
muraro,segerstolpe,50%,ALL,0.86124973073041,46.5821638750566,scmap-cell
muraro,segerstolpe,50%,ALL,0.795698080014747,34.9932095971028,scmap-cell
muraro,segerstolpe,50%,ALL,0.832132662770151,44.0923494794024,scmap-cell
muraro,segerstolpe,50%,ALL,0.866908360443852,24.7170665459484,scmap-cell
muraro,segerstolpe,50%,ALL,0.907482844485757,42.2815753734722,scmap-cell
muraro,segerstolpe,50%,ALL,0.903578466484679,25.8488003621548,scmap-cell
muraro,segerstolpe,50%,ALL,0.885269689594414,33.454051607062,scmap-cell
muraro,segerstolpe,50%,ALL,0.885752407068817,33.6803983703033,scmap-cell
muraro,segerstolpe,50%,ALL,0.902076306641248,40.2444545043006,scmap-cell
muraro,segerstolpe,50%,ALL,0.917014974279538,30.4210049796288,scmap-cell
muraro,segerstolpe,50%,ALL,0.894963048377797,31.9601629696695,scmap-cell
muraro,segerstolpe,50%,ALL,0.861721286136506,35.8533272974196,scmap-cell
muraro,segerstolpe,50%,100-200,0.881018422686814,56.6319601629697,scmap-cell
muraro,segerstolpe,50%,100-200,0.933342679665257,60.027161611589,scmap-cell
muraro,segerstolpe,50%,100-200,0.615202788485954,40.1086464463558,scmap-cell
muraro,segerstolpe,50%,100-200,0.804913433792882,61.3399728383884,scmap-cell
muraro,segerstolpe,50%,100-200,0.842176191664587,77.5464010864645,scmap-cell
muraro,segerstolpe,50%,100-200,0.76998896742359,44.5903123585333,scmap-cell
muraro,segerstolpe,50%,100-200,0.806228777854717,78.5423268447261,scmap-cell
muraro,segerstolpe,50%,100-200,0.879632567835046,37.2114078768674,scmap-cell
muraro,segerstolpe,50%,100-200,0.830390966540678,72.883657763694,scmap-cell
muraro,segerstolpe,50%,100-200,0.725691736962737,59.5744680851064,scmap-cell
muraro,segerstolpe,50%,100-200,0.735482672686341,38.8863739248529,scmap-cell
muraro,segerstolpe,50%,100-200,0.866462820651586,66.727025803531,scmap-cell
muraro,segerstolpe,50%,100-200,0.697114144831951,53.8252602987777,scmap-cell
muraro,segerstolpe,50%,100-200,0.811718461771251,54.0063377093708,scmap-cell
muraro,segerstolpe,50%,100-200,0.705650063125561,36.803983703033,scmap-cell
muraro,segerstolpe,50%,100-200,0.732496327289883,44.726120416478,scmap-cell
muraro,segerstolpe,50%,100-200,0.711188073260501,50.6111362607515,scmap-cell
muraro,segerstolpe,50%,100-200,0.740758597112527,49.479402444545,scmap-cell
muraro,segerstolpe,50%,100-200,0.86909313096594,50.6111362607515,scmap-cell
muraro,segerstolpe,50%,100-200,0.564523836695101,70.4391127206881,scmap-cell
muraro,segerstolpe,50%,100-200,0.848629068612393,63.0602082390222,scmap-cell
muraro,segerstolpe,50%,100-200,0.84309612932926,37.3924852874604,scmap-cell
muraro,segerstolpe,50%,100-200,0.791296210483422,35.3100950656406,scmap-cell
muraro,segerstolpe,50%,100-200,0.559366590884731,74.3775464010865,scmap-cell
muraro,segerstolpe,50%,100-200,0.803162126608009,49.4341330918968,scmap-cell
muraro,segerstolpe,50%,100-200,0.839818085704456,81.2132186509733,scmap-cell
muraro,segerstolpe,50%,100-200,0.785174305797749,73.24581258488,scmap-cell
muraro,segerstolpe,50%,100-200,0.881533510138682,54.3232231779086,scmap-cell
muraro,segerstolpe,50%,100-200,0.837219775271026,55.8623811679493,scmap-cell
muraro,segerstolpe,50%,100-200,0.915693926200549,67.1797193300136,scmap-cell
muraro,segerstolpe,50%,100-200,0.405016145689732,51.9692168401992,scmap-cell
muraro,segerstolpe,50%,100-200,0.706719407763783,62.3811679492983,scmap-cell
muraro,segerstolpe,50%,100-200,0.610885262057757,48.7550928021729,scmap-cell
muraro,segerstolpe,50%,100-200,0.849087527466568,46.8537799909461,scmap-cell
muraro,segerstolpe,50%,100-200,0.796703496181913,64.4635581711182,scmap-cell
muraro,segerstolpe,50%,100-200,0.768021442342356,58.1258488003622,scmap-cell
muraro,segerstolpe,50%,100-200,0.855335863975835,40.8782254413762,scmap-cell
muraro,segerstolpe,50%,100-200,0.824205133568939,55.5454956994115,scmap-cell
muraro,segerstolpe,50%,100-200,0.746184448806734,39.5654142145767,scmap-cell
muraro,segerstolpe,50%,100-200,0.697007373584673,59.2123132639203,scmap-cell
muraro,segerstolpe,50%,100-200,0.705240929860011,66.6817564508828,scmap-cell
muraro,segerstolpe,50%,100-200,0.766915949234485,71.480307831598,scmap-cell
muraro,segerstolpe,50%,100-200,0.776332120391526,37.5735626980534,scmap-cell
muraro,segerstolpe,50%,100-200,0.503891369128835,77.1389769126302,scmap-cell
muraro,segerstolpe,50%,100-200,0.905239134162277,53.1914893617021,scmap-cell
muraro,segerstolpe,50%,100-200,0.792638467057599,43.5038478949751,scmap-cell
muraro,segerstolpe,50%,100-200,0.789213480738741,38.5694884563151,scmap-cell
muraro,segerstolpe,50%,100-200,0.681793354734813,44.0018107741059,scmap-cell
muraro,segerstolpe,50%,100-200,0.798643979651396,54.5495699411498,scmap-cell
muraro,segerstolpe,50%,100-200,0.485053857941229,77.1389769126302,scmap-cell
muraro,segerstolpe,50%,100-200,0.758307945430703,40.6971480307832,scmap-cell
muraro,segerstolpe,50%,100-200,0.703757949508576,66.8628338614758,scmap-cell
muraro,segerstolpe,50%,100-200,0.805806198509219,79.22136713445,scmap-cell
muraro,segerstolpe,50%,100-200,0.936521044458607,62.3358985966501,scmap-cell
muraro,segerstolpe,50%,100-200,0.61771644158769,62.0642824807605,scmap-cell
muraro,segerstolpe,50%,100-200,0.830313025502782,52.105024898144,scmap-cell
muraro,segerstolpe,50%,100-200,0.867997209243324,67.1344499773653,scmap-cell
muraro,segerstolpe,50%,100-200,0.679381130549095,56.7677682209144,scmap-cell
muraro,segerstolpe,50%,100-200,0.834981472640887,80.6699864191942,scmap-cell
muraro,segerstolpe,50%,100-200,0.867924599935458,39.429606156632,scmap-cell
muraro,segerstolpe,50%,100-200,0.606071240568521,79.6740606609325,scmap-cell
muraro,segerstolpe,50%,100-200,0.890912359301972,53.4178361249434,scmap-cell
muraro,segerstolpe,50%,100-200,0.745965157970747,35.1742870076958,scmap-cell
muraro,segerstolpe,50%,100-200,0.766696020677092,38.4789497510186,scmap-cell
muraro,segerstolpe,50%,100-200,0.809928646208448,78.1349026708918,scmap-cell
muraro,segerstolpe,50%,100-200,0.699928554417719,77.1842462652784,scmap-cell
muraro,segerstolpe,50%,100-200,0.581461414906624,84.6536894522408,scmap-cell
muraro,segerstolpe,50%,100-200,0.776918413846443,83.3408782254414,scmap-cell
muraro,segerstolpe,50%,100-200,0.834475368406899,43.4133091896786,scmap-cell
muraro,segerstolpe,50%,100-200,0.735734957863302,53.3272974196469,scmap-cell
muraro,segerstolpe,50%,100-200,0.841631183341909,45.0882752376641,scmap-cell
muraro,segerstolpe,50%,100-200,0.685803445475142,71.1634223630602,scmap-cell
muraro,segerstolpe,50%,100-200,0.644353399854622,45.8578542326845,scmap-cell
muraro,segerstolpe,50%,100-200,0.911604212905598,49.9773653236759,scmap-cell
muraro,segerstolpe,50%,100-200,0.860185011843037,43.9565414214577,scmap-cell
muraro,segerstolpe,50%,100-200,0.640367885643048,39.9275690357628,scmap-cell
muraro,segerstolpe,50%,100-200,0.708122980470547,55.6813037573563,scmap-cell
muraro,segerstolpe,50%,100-200,0.908847126558617,41.3309189678588,scmap-cell
muraro,segerstolpe,50%,100-200,0.862655234312714,52.9198732458126,scmap-cell
muraro,segerstolpe,50%,100-200,0.888339857192016,50.520597555455,scmap-cell
muraro,segerstolpe,50%,100-200,0.790436661918562,48.9814395654142,scmap-cell
muraro,segerstolpe,50%,100-200,0.732380666466527,54.1421457673155,scmap-cell
muraro,segerstolpe,50%,100-200,0.760508233303769,57.8542326844726,scmap-cell
muraro,segerstolpe,50%,100-200,0.693376089055782,39.1127206880942,scmap-cell
muraro,segerstolpe,50%,100-200,0.78854396981737,37.4830239927569,scmap-cell
muraro,segerstolpe,50%,100-200,0.667775709962921,68.492530556813,scmap-cell
muraro,segerstolpe,50%,100-200,0.578991772486158,54.0968764146673,scmap-cell
muraro,segerstolpe,50%,100-200,0.828391403905065,70.8918062471707,scmap-cell
muraro,segerstolpe,50%,100-200,0.629812463223799,53.1009506564056,scmap-cell
muraro,segerstolpe,50%,100-200,0.658110738763776,36.4870982344952,scmap-cell
muraro,segerstolpe,50%,100-200,0.756135830013153,32.7297419646899,scmap-cell
muraro,segerstolpe,50%,100-200,0.572391543595569,47.7591670439113,scmap-cell
muraro,segerstolpe,50%,100-200,0.81695186828816,66.727025803531,scmap-cell
muraro,segerstolpe,50%,100-200,0.879135296241949,40.1539157990041,scmap-cell
muraro,segerstolpe,50%,100-200,0.910297577174151,59.4839293798099,scmap-cell
muraro,segerstolpe,50%,100-200,0.741606592145074,69.9411498415573,scmap-cell
muraro,segerstolpe,50%,100-200,0.869761938726703,50.520597555455,scmap-cell
muraro,segerstolpe,50%,100-200,0.834925895889896,52.0144861928474,scmap-cell
muraro,segerstolpe,50%,100-200,0.564100341765421,49.2530556813038,scmap-cell
muraro,segerstolpe,50%,100-200,0.79724440269297,58.1258488003622,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.889103807692067,22.9062924400181,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.909617677527305,22.2725215029425,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.875840179238238,24.8528746038932,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.923510662626494,30.7831598008148,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.877668467850461,24.8981439565414,scmap-cell
muraro,segerstolpe,50%,200-500,0.842617505771141,19.5110909913988,scmap-cell
muraro,segerstolpe,50%,200-500,0.839688305194219,18.7867813490267,scmap-cell
muraro,segerstolpe,50%,200-500,0.869052435759148,17.7003168854685,scmap-cell
muraro,segerstolpe,50%,200-500,0.88324590981753,19.9185151652331,scmap-cell
muraro,segerstolpe,50%,200-500,0.872479278099504,16.7949298325034,scmap-cell
muraro,segerstolpe,50%,200-500,0.895238498501217,20.77863286555,scmap-cell
muraro,segerstolpe,50%,200-500,0.928912215336145,34.7668628338615,scmap-cell
muraro,segerstolpe,50%,200-500,0.843524470614223,15.663196016297,scmap-cell
muraro,segerstolpe,50%,200-500,0.816113127083428,23.2684472612042,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.877367626300758,20.416478044364,scmap-cell
muraro,segerstolpe,50%,200-500,0.856299944886767,20.1901312811227,scmap-cell
muraro,segerstolpe,50%,200-500,0.846517175775581,23.1779085559076,scmap-cell
muraro,segerstolpe,50%,200-500,0.882103652776431,32.050701674966,scmap-cell
muraro,segerstolpe,50%,200-500,0.902809849715424,35.4911724762336,scmap-cell
muraro,segerstolpe,50%,200-500,0.903646450571694,20.6880941602535,scmap-cell
muraro,segerstolpe,50%,200-500,0.846056437871229,17.5645088275238,scmap-cell
muraro,segerstolpe,50%,200-500,0.9348944474011,33.5445903123585,scmap-cell
muraro,segerstolpe,50%,200-500,0.854559227345895,30.466274332277,scmap-cell
muraro,segerstolpe,50%,200-500,0.854426763478438,17.7003168854685,scmap-cell
muraro,segerstolpe,50%,200-500,0.855859599008883,18.0624717066546,scmap-cell
muraro,segerstolpe,50%,200-500,0.880518236181559,19.5563603440471,scmap-cell
muraro,segerstolpe,50%,200-500,0.878612189477032,38.1167949298325,scmap-cell
muraro,segerstolpe,50%,200-500,0.88958732320359,27.6595744680851,scmap-cell
muraro,segerstolpe,50%,200-500,0.896896189690745,24.6265278406519,scmap-cell
muraro,segerstolpe,50%,200-500,0.890491386695415,30.285196921684,scmap-cell
muraro,segerstolpe,50%,200-500,0.929203394593841,34.9026708918062,scmap-cell
muraro,segerstolpe,50%,200-500,0.935019160064804,26.4373019465822,scmap-cell
muraro,segerstolpe,50%,200-500,0.898785673556117,22.0914440923495,scmap-cell
muraro,segerstolpe,50%,200-500,0.831365983556449,17.247623358986,scmap-cell
muraro,segerstolpe,50%,200-500,0.934443676915459,22.9515617926664,scmap-cell
muraro,segerstolpe,50%,200-500,0.923566631491979,32.3223177908556,scmap-cell
muraro,segerstolpe,50%,200-500,0.853393144396636,14.5314622000905,scmap-cell
muraro,segerstolpe,50%,200-500,0.905254076125679,23.3589859665007,scmap-cell
muraro,segerstolpe,50%,200-500,0.806613118294683,19.9185151652331,scmap-cell
muraro,segerstolpe,50%,200-500,0.860907048856536,26.1204164780444,scmap-cell
muraro,segerstolpe,50%,200-500,0.907433026621339,29.3798098687189,scmap-cell
muraro,segerstolpe,50%,200-500,0.876533810653859,20.7333635129018,scmap-cell
muraro,segerstolpe,50%,200-500,0.903440498559629,23.5400633770937,scmap-cell
muraro,segerstolpe,50%,200-500,0.915063383025731,61.8832050701675,scmap-cell
muraro,segerstolpe,50%,200-500,0.85096176875124,23.3137166138524,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.917756387552727,27.2521502942508,scmap-cell
muraro,segerstolpe,50%,200-500,0.879706723002361,39.8822996831145,scmap-cell
muraro,segerstolpe,50%,200-500,0.906787347781616,27.116342236306,scmap-cell
muraro,segerstolpe,50%,200-500,0.806304850473436,24.9434133091897,scmap-cell
muraro,segerstolpe,50%,200-500,0.893003736303994,22.544137618832,scmap-cell
muraro,segerstolpe,50%,200-500,0.881830413817045,22.9515617926664,scmap-cell
muraro,segerstolpe,50%,200-500,0.84289342654529,19.194205522861,scmap-cell
muraro,segerstolpe,50%,200-500,0.895222638634492,26.3920325939339,scmap-cell
muraro,segerstolpe,50%,200-500,0.904475060034591,24.4001810774106,scmap-cell
muraro,segerstolpe,50%,200-500,0.748620896023855,20.597555454957,scmap-cell
muraro,segerstolpe,50%,200-500,0.903137832669822,34.8121321865097,scmap-cell
muraro,segerstolpe,50%,200-500,0.883220934166828,35.6269805341784,scmap-cell
muraro,segerstolpe,50%,200-500,0.875938437905307,27.8406518786781,scmap-cell
muraro,segerstolpe,50%,200-500,0.875520584117532,20.5070167496605,scmap-cell
muraro,segerstolpe,50%,200-500,0.904909627823728,26.3920325939339,scmap-cell
muraro,segerstolpe,50%,200-500,0.88433357041788,23.4042553191489,scmap-cell
muraro,segerstolpe,50%,200-500,0.906442439136217,29.0629244001811,scmap-cell
muraro,segerstolpe,50%,200-500,0.819472309629166,20.8239022181983,scmap-cell
muraro,segerstolpe,50%,200-500,0.863236215567462,18.3340878225441,scmap-cell
muraro,segerstolpe,50%,200-500,0.884583762884755,31.0547759167044,scmap-cell
muraro,segerstolpe,50%,2000-5000,0.875133987857575,17.3381620642825,scmap-cell
muraro,segerstolpe,50%,200-500,0.919272377933282,21.9556360344047,scmap-cell
muraro,segerstolpe,50%,200-500,0.876204313496647,32.7750113173382,scmap-cell
muraro,segerstolpe,50%,200-500,0.918159617692259,29.6061566319602,scmap-cell
muraro,segerstolpe,50%,200-500,0.833307113632056,15.3915799004074,scmap-cell
muraro,segerstolpe,50%,200-500,0.87672818478365,24.4001810774106,scmap-cell
muraro,segerstolpe,50%,200-500,0.888609633795741,21.2313263920326,scmap-cell
muraro,segerstolpe,50%,200-500,0.873653696589757,19.1036668175645,scmap-cell
muraro,segerstolpe,50%,200-500,0.883627310892049,19.2847442281575,scmap-cell
muraro,segerstolpe,50%,200-500,0.855622642148751,21.4576731552739,scmap-cell
muraro,segerstolpe,50%,200-500,0.885305676893156,29.2440018107741,scmap-cell
muraro,segerstolpe,50%,200-500,0.906766374243298,30.5568130375736,scmap-cell
muraro,segerstolpe,50%,200-500,0.928751720408966,29.0629244001811,scmap-cell
muraro,segerstolpe,50%,200-500,0.928853346167959,21.9556360344047,scmap-cell
muraro,segerstolpe,50%,200-500,0.884908954255597,24.5812584880036,scmap-cell
muraro,segerstolpe,50%,200-500,0.839930836754261,26.3014938886374,scmap-cell
muraro,segerstolpe,50%,200-500,0.88258693121476,23.0421004979629,scmap-cell
muraro,segerstolpe,50%,200-500,0.892490672710252,22.2725215029425,scmap-cell
